date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:07:34	31814/31814	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:35%20GMT	https://m.latindream.com/ficha/index/3455?origen=7	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/34559831.html	(from https://m.latindream.com/seccion/videos)
21:07:34	282860/282860	---M--	200	added ('OK')	image/png	etag:%2256418-584707ee-1975c8d%22	https://planetaescort.cl/img/video/3401-3500/3455/gaby.png	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/latindream.com/img/video/3401-3500/3455/gaby.png	(from https://m.latindream.com/seccion/videos)
21:07:35	48033/48033	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:36%20GMT	https://m.latindream.com/ficha/index/3944?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3944dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:35	35828/35828	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:36%20GMT	https://m.latindream.com/ficha/index/3900?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3900dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:35	42863/42863	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:36%20GMT	https://m.latindream.com/ficha/index/3915?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3915dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:36	48566/48566	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:37%20GMT	https://m.latindream.com/ficha/index/3843?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3843dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:36	52470/52470	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:37%20GMT	https://m.latindream.com/ficha/index/58?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/58dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:36	55640/55640	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:37%20GMT	https://m.latindream.com/ficha/index/3169?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3169dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:36	41524/41524	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:37%20GMT	https://m.latindream.com/ficha/index/3776?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3776dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:37	36117/36117	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:38%20GMT	https://m.latindream.com/ficha/index/3908?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3908dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:37	58299/58299	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:38%20GMT	https://m.latindream.com/ficha/index/1593?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/1593dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:37	46548/46548	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:38%20GMT	https://m.latindream.com/ficha/index/1977?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/1977dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:38	34020/34020	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:39%20GMT	https://m.latindream.com/ficha/index/3472?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3472dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:38	106391/106391	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:39%20GMT	https://m.latindream.com/ficha/index/1227?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/1227dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:38	31813/31813	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:39%20GMT	https://m.latindream.com/ficha/index/3455?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3455dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:38	40033/40033	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:39%20GMT	https://m.latindream.com/ficha/index/4248?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4248dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:39	38793/38793	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:40%20GMT	https://m.latindream.com/ficha/index/3533?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3533dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:39	56545/56545	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:40%20GMT	https://m.latindream.com/ficha/index/3981?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3981dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:39	36910/36910	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:40%20GMT	https://m.latindream.com/ficha/index/3209?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3209dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:39	37442/37442	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:40%20GMT	https://m.latindream.com/ficha/index/3848?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3848dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:40	35587/35587	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:41%20GMT	https://m.latindream.com/ficha/index/3888?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3888dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:40	29961/29961	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:41%20GMT	https://m.latindream.com/ficha/index/4530?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4530dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:41	26872/26872	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:42%20GMT	https://m.latindream.com/ficha/index/4586?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4586dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:41	32579/32579	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:42%20GMT	https://m.latindream.com/ficha/index/4112?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4112dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:41	51776/51776	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:42%20GMT	https://m.latindream.com/ficha/index/1152?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/1152dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:41	33270/33270	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:42%20GMT	https://m.latindream.com/ficha/index/4548?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4548dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:42	37830/37830	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:43%20GMT	https://m.latindream.com/ficha/index/3792?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3792dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:42	37721/37721	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:43%20GMT	https://m.latindream.com/ficha/index/4569?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4569dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:42	47741/47741	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:43%20GMT	https://m.latindream.com/ficha/index/2367?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/2367dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:43	56332/56332	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:44%20GMT	https://m.latindream.com/ficha/index/2739?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/2739dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:43	33562/33562	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:44%20GMT	https://m.latindream.com/ficha/index/4553?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4553dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:43	46844/46844	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:44%20GMT	https://m.latindream.com/ficha/index/1288?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/1288dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:43	55114/55114	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:44%20GMT	https://m.latindream.com/ficha/index/3885?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3885dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:43	30759/30759	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:44%20GMT	https://m.latindream.com/ficha/index/4089?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4089dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:44	64188/64188	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:45%20GMT	https://m.latindream.com/ficha/index/3827?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3827dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:44	43334/43334	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:45%20GMT	https://m.latindream.com/ficha/index/4005?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4005dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:44	51456/51456	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:45%20GMT	https://m.latindream.com/ficha/index/757?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/757dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:44	36893/36893	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:45%20GMT	https://m.latindream.com/ficha/index/4088?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4088dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:45	38336/38336	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:46%20GMT	https://m.latindream.com/ficha/index/4381?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4381dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:45	24682/24682	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:46%20GMT	https://m.latindream.com/ficha/index/4589?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4589dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:45	35079/35079	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:46%20GMT	https://m.latindream.com/ficha/index/4320?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4320dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:45	48027/48027	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:46%20GMT	https://m.latindream.com/ficha/index/4546?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4546dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:45	28384/28384	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:46%20GMT	https://m.latindream.com/ficha/index/4213?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4213dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:46	37328/37328	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:47%20GMT	https://m.latindream.com/ficha/index/4543?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4543dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:46	33259/33259	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:47%20GMT	https://m.latindream.com/ficha/index/3887?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3887dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:46	32879/32879	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:47%20GMT	https://m.latindream.com/ficha/index/4501?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4501dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:46	45521/45521	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:47%20GMT	https://m.latindream.com/ficha/index/4505?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4505dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:47	36649/36649	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:48%20GMT	https://m.latindream.com/ficha/index/3747?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3747dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:47	47114/47114	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:48%20GMT	https://m.latindream.com/ficha/index/4541?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4541dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:47	43736/43736	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:48%20GMT	https://m.latindream.com/ficha/index/4296?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4296dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:47	42607/42607	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:48%20GMT	https://m.latindream.com/ficha/index/3925?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3925dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:48	26829/26829	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:49%20GMT	https://m.latindream.com/ficha/index/4590?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4590dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:48	41995/41995	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:49%20GMT	https://m.latindream.com/ficha/index/2456?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/2456dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:48	32170/32170	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:49%20GMT	https://m.latindream.com/ficha/index/832?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/832dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:48	32202/32202	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:49%20GMT	https://m.latindream.com/ficha/index/4565?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4565dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:49	57177/57177	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:50%20GMT	https://m.latindream.com/ficha/index/983?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/983dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:49	34710/34710	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:50%20GMT	https://m.latindream.com/ficha/index/4107?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4107dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:49	32122/32122	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:50%20GMT	https://m.latindream.com/ficha/index/3298?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3298dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:49	33911/33911	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:50%20GMT	https://m.latindream.com/ficha/index/4132?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4132dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:50	33943/33943	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:51%20GMT	https://m.latindream.com/ficha/index/3793?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3793dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:50	31822/31822	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:51%20GMT	https://m.latindream.com/ficha/index/4513?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4513dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:50	37720/37720	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:51%20GMT	https://m.latindream.com/ficha/index/4044?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4044dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:50	31429/31429	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:51%20GMT	https://m.latindream.com/ficha/index/4498?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4498dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:50	34878/34878	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:51%20GMT	https://m.latindream.com/ficha/index/4566?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4566dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:51	43047/43047	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:52%20GMT	https://m.latindream.com/ficha/index/4295?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4295dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:51	34092/34092	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:52%20GMT	https://m.latindream.com/ficha/index/1571?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/1571dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:51	32338/32338	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:52%20GMT	https://m.latindream.com/ficha/index/4454?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4454dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:51	40078/40078	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:52%20GMT	https://m.latindream.com/ficha/index/4172?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4172dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:52	36057/36057	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:53%20GMT	https://m.latindream.com/ficha/index/4575?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4575dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:52	54508/54508	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:53%20GMT	https://m.latindream.com/ficha/index/3208?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3208dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:52	31733/31733	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:53%20GMT	https://m.latindream.com/ficha/index/3683?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3683dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:52	31245/31245	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:53%20GMT	https://m.latindream.com/ficha/index/4580?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4580dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:53	39291/39291	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:53%20GMT	https://m.latindream.com/ficha/index/3899?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3899dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:53	37018/37018	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:54%20GMT	https://m.latindream.com/ficha/index/2930?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/2930dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:53	37555/37555	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:54%20GMT	https://m.latindream.com/ficha/index/4506?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4506dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:53	53966/53966	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:54%20GMT	https://m.latindream.com/ficha/index/741?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/741dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:54	43193/43193	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:54%20GMT	https://m.latindream.com/ficha/index/4433?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4433dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:54	54082/54082	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:55%20GMT	https://m.latindream.com/ficha/index/2006?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/2006dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:54	32495/32495	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:55%20GMT	https://m.latindream.com/ficha/index/4185?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4185dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:54	28170/28170	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:55%20GMT	https://m.latindream.com/ficha/index/3251?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3251dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:54	35913/35913	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:55%20GMT	https://m.latindream.com/ficha/index/4380?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4380dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:55	63735/63735	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:56%20GMT	https://m.latindream.com/ficha/index/3362?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/3362dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:55	28442/28442	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:56%20GMT	https://m.latindream.com/ficha/index/4534?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4534dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:55	46183/46183	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:56%20GMT	https://m.latindream.com/ficha/index/4375?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4375dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:56	28650/28650	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:56%20GMT	https://m.latindream.com/ficha/index/2268?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/2268dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:56	38016/38016	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:57%20GMT	https://m.latindream.com/ficha/index/2539?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/2539dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:56	28172/28172	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:57%20GMT	https://m.latindream.com/ficha/index/4583?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/4583dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
21:07:56	41692/41692	---MCZ	200	added ('OK')	text/html	date:Tue,%2016%20May%202017%2001:07:57%20GMT	https://m.latindream.com/ficha/index/2345?origen=6	C:/Users/Ramon/Documents/proyectos/putitas%20mobile/m.latindream.com/ficha/index/2345dbe6.html	(from https://m.latindream.com/seccion/sinretoque)
